source_id,url,price_man_yen,layout,area_sqm,year_built,floor_number,floors_total,address,nearest_station,walk_minutes,image_count
20353795,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_20353795/,3280.0,2LDK,58.85,1970,5.0,14.0,東京都大田区山王３-9-6 [ ■ 周辺環境 ],大森駅,10.0,33
78923390,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_78923390/,3280.0,2DK,58.85,1970,5.0,14.0,東京都大田区山王３ [ ■ 周辺環境 ],大森駅,10.0,24
79080414,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_79080414/,3190.0,1LDK,46.01,1980,4.0,6.0,東京都大田区多摩川１ [ ■ 周辺環境 ],矢口渡駅,4.0,22
79085657,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_79085657/,3280.0,3LDK,62.3,1980,5.0,5.0,東京都大田区矢口３ [ ■ 周辺環境 ],武蔵新田駅,12.0,27
20319429,https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_20319429/,3199.0,1LDK,35.84,1971,4.0,8.0,東京都新宿区北新宿４-33-3 [ ■ 周辺環境 ],東中野駅,6.0,32
20314561,https://suumo.jp/ms/chuko/tokyo/sc_suginami/nc_20314561/,3280.0,1DK,35.1,1973,10.0,12.0,東京都杉並区梅里２ [ ■ 周辺環境 ],新高円寺駅,8.0,22
20322412,https://suumo.jp/ms/chuko/tokyo/sc_suginami/nc_20322412/,3280.0,1LDK,51.2,1970,4.0,8.0,東京都杉並区和泉２ [ ■ 周辺環境 ],代田橋駅,9.0,22
20349039,https://suumo.jp/ms/chuko/tokyo/sc_sumida/nc_20349039/,3280.0,2LDK,54.9,1994,2.0,12.0,東京都墨田区立花４ [ ■ 周辺環境 ],小村井駅,2.0,30
20324979,https://suumo.jp/ms/chuko/tokyo/sc_taito/nc_20324979/,3200.0,2LDK,66.83,1986,3.0,4.0,東京都台東区東浅草１-3-4 [ ■ 周辺環境 ],浅草駅,15.0,31
20354123,https://suumo.jp/ms/chuko/tokyo/sc_taito/nc_20354123/,3200.0,2DK,43.94,1981,2.0,11.0,東京都台東区下谷２-24-1 [ ■ 周辺環境 ],入谷駅,2.0,30
78099222,https://suumo.jp/ms/chuko/tokyo/sc_taito/nc_78099222/,3200.0,2LDK,66.83,1986,3.0,4.0,東京都台東区東浅草１-3-4 [ ■ 周辺環境 ],浅草駅,15.0,18
20347413,https://suumo.jp/ms/chuko/tokyo/sc_toshima/nc_20347413/,3190.0,1LDK,32.59,1986,1.0,4.0,東京都豊島区千川１ [ ■ 周辺環境 ],千川駅,5.0,30
20278008,https://suumo.jp/ms/chuko/tokyo/sc_adachi/nc_20278008/,3290.0,3LDK,61.2,1987,5.0,9.0,東京都足立区足立２ [ ■ 周辺環境 ],小菅駅,3.0,27
20201560,https://suumo.jp/ms/chuko/tokyo/sc_arakawa/nc_20201560/,3380.0,1LDK,42.66,1980,4.0,9.0,東京都荒川区荒川７-39-4 [ ■ 周辺環境 ],町屋駅,1.0,22
79069986,https://suumo.jp/ms/chuko/tokyo/sc_arakawa/nc_79069986/,3380.0,1DK,32.86,1990,3.0,5.0,東京都荒川区西日暮里１ [ ■ 周辺環境 ],三河島駅,4.0,34
20294137,https://suumo.jp/ms/chuko/tokyo/sc_chiyoda/nc_20294137/,3280.0,1K,24.16,1982,7.0,8.0,東京都千代田区二番町11-9 [ ■ 周辺環境 ],麹町駅,2.0,26
20036733,https://suumo.jp/ms/chuko/tokyo/sc_itabashi/nc_20036733/,3298.0,2LDK,55.86,1980,5.0,8.0,東京都板橋区徳丸３ [ ■ 周辺環境 ],東武練馬駅,10.0,28
20208588,https://suumo.jp/ms/chuko/tokyo/sc_itabashi/nc_20208588/,3350.0,2LDK,51.52,1982,2.0,11.0,東京都板橋区小豆沢１ [ ■ 周辺環境 ],志村坂上駅,4.0,27
20289426,https://suumo.jp/ms/chuko/tokyo/sc_itabashi/nc_20289426/,3298.0,2LDK,55.86,1980,5.0,8.0,東京都板橋区徳丸３ [ ■ 周辺環境 ],東武練馬駅,10.0,27
78516190,https://suumo.jp/ms/chuko/tokyo/sc_itabashi/nc_78516190/,3290.0,2LDK,48.07,1975,8.0,11.0,東京都板橋区小豆沢３ [ ■ 周辺環境 ],志村坂上駅,1.0,28
20157232,https://suumo.jp/ms/chuko/tokyo/sc_katsushika/nc_20157232/,3379.0,2LDK,55.02,1994,4.0,5.0,東京都葛飾区南水元４ [ ■ 周辺環境 ],金町駅,21.0,27
79225782,https://suumo.jp/ms/chuko/tokyo/sc_kita/nc_79225782/,3299.0,1LDK,43.0,1974,5.0,6.0,東京都北区王子本町１-5-16 [ ■ 周辺環境 ],王子駅,6.0,24
20325798,https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_20325798/,3380.0,2LDK,55.71,1972,5.0,1.0,東京都練馬区豊玉南３-4-1 [ ■ 周辺環境 ],野方駅,14.0,29
78671234,https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_78671234/,3380.0,2LDK,55.71,1972,7.0,1.0,東京都練馬区豊玉南３ [ ■ 周辺環境 ],練馬駅,14.0,28
78704190,https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_78704190/,3380.0,2LDK,51.03,1969,5.0,8.0,東京都練馬区中村北１ [ ■ 周辺環境 ],練馬駅,6.0,25
79155843,https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_79155843/,3380.0,2LDK,51.03,1969,5.0,8.0,東京都練馬区中村北１ [ ■ 周辺環境 ],練馬駅,6.0,27
20116293,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_20116293/,3299.0,1LDK,35.75,1976,10.0,10.0,東京都大田区蒲田５-49-10 [ ■ 周辺環境 ],蒲田駅,4.0,29
79073887,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_79073887/,3280.0,3LDK,62.3,1980,5.0,5.0,東京都大田区矢口３ [ ■ 周辺環境 ],武蔵新田駅,10.0,21
78443284,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_78443284/,3290.0,2DK,35.76,1984,4.0,5.0,東京都世田谷区桜新町２ [ ■ 周辺環境 ],桜新町駅,4.0,23
78796349,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_78796349/,3380.0,1LDK,37.04,1984,3.0,3.0,東京都世田谷区等々力８ [ ■ 周辺環境 ],等々力駅,13.0,23
20113383,https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_20113383/,3298.0,1DK,29.29,1981,3.0,8.0,東京都渋谷区恵比寿３ [ ■ 周辺環境 ],白金台駅,13.0,33
20229209,https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_20229209/,3280.0,1DK,29.41,1981,2.0,8.0,東京都渋谷区恵比寿３-３６－１３ [ ■ 周辺環境 ],恵比寿駅,15.0,16
78786604,https://suumo.jp/ms/chuko/tokyo/sc_shinagawa/nc_78786604/,3386.0,1LDK,43.42,1975,12.0,14.0,東京都品川区東大井１-13-12 [ ■ 周辺環境 ],鮫洲駅,7.0,31
78971959,https://suumo.jp/ms/chuko/tokyo/sc_sumida/nc_78971959/,3380.0,2LDK,50.25,1973,4.0,7.0,東京都墨田区向島２ [ ■ 周辺環境 ],押上駅,11.0,30
79228651,https://suumo.jp/ms/chuko/tokyo/sc_toshima/nc_79228651/,3280.0,1K,24.39,1994,2.0,7.0,東京都豊島区南大塚１-50-7 [ ■ 周辺環境 ],大塚駅,5.0,19
20255474,https://suumo.jp/ms/chuko/tokyo/sc_adachi/nc_20255474/,3480.0,1LDK,38.95,1997,4.0,11.0,東京都足立区千住仲町 [ ■ 周辺環境 ],千住大橋駅,7.0,21
20336487,https://suumo.jp/ms/chuko/tokyo/sc_adachi/nc_20336487/,3480.0,3LDK,67.28,1995,3.0,6.0,東京都足立区江北６ [ ■ 周辺環境 ],西新井大師西駅,6.0,26
20353890,https://suumo.jp/ms/chuko/tokyo/sc_adachi/nc_20353890/,3480.0,3LDK,59.77,1988,6.0,12.0,東京都足立区大谷田３-12-23 [ ■ 周辺環境 ],北綾瀬駅,12.0,34
20353847,https://suumo.jp/ms/chuko/tokyo/sc_edogawa/nc_20353847/,3490.0,3LDK,58.27,1974,5.0,13.0,東京都江戸川区中葛西４-7-1 [ ■ 周辺環境 ],西葛西駅,12.0,24
77512942,https://suumo.jp/ms/chuko/tokyo/sc_edogawa/nc_77512942/,3490.0,2LDK,66.0,1976,10.0,11.0,東京都江戸川区西葛西２ [ ■ 周辺環境 ],西葛西駅,9.0,25
77963873,https://suumo.jp/ms/chuko/tokyo/sc_edogawa/nc_77963873/,3480.0,3LDK,74.94,1990,3.0,8.0,東京都江戸川区中央１ [ ■ 周辺環境 ],新小岩駅,22.0,24
20353911,https://suumo.jp/ms/chuko/tokyo/sc_itabashi/nc_20353911/,3390.0,2DK,42.51,1980,5.0,6.0,東京都板橋区小茂根１-25-26 [ ■ 周辺環境 ],小竹向原駅,5.0,23
20354135,https://suumo.jp/ms/chuko/tokyo/sc_itabashi/nc_20354135/,3480.0,2LDK,70.43,1973,8.0,10.0,東京都板橋区中丸町9-1 [ ■ 周辺環境 ],池袋駅,13.0,32
78990534,https://suumo.jp/ms/chuko/tokyo/sc_itabashi/nc_78990534/,3480.0,1LDK,54.89,2007,1.0,6.0,東京都板橋区成増４ [ ■ 周辺環境 ],成増駅,11.0,25
20231975,https://suumo.jp/ms/chuko/tokyo/sc_katsushika/nc_20231975/,3390.0,3DK,52.27,1987,2.0,7.0,東京都葛飾区西新小岩３ [ ■ 周辺環境 ],新小岩駅,12.0,28
79077592,https://suumo.jp/ms/chuko/tokyo/sc_katsushika/nc_79077592/,3480.0,2LDK,52.92,1983,6.0,6.0,東京都葛飾区白鳥４ [ ■ 周辺環境 ],お花茶屋駅,10.0,29
79077576,https://suumo.jp/ms/chuko/tokyo/sc_kita/nc_79077576/,3480.0,3LDK,71.3,1983,4.0,11.0,東京都北区豊島４ [ ■ 周辺環境 ],王子駅,20.0,29
20096938,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_20096938/,3400.0,2DK,41.49,1978,4.0,10.0,東京都江東区亀戸６ [ ■ 周辺環境 ],亀戸駅,4.0,15
20324160,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_20324160/,3490.0,2LDK,57.51,1978,2.0,5.0,東京都江東区大島７-43-8 [ ■ 周辺環境 ],東大島駅,10.0,33
78967259,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_78967259/,3480.0,1DK,32.4,1978,4.0,5.0,東京都江東区森下５ [ ■ 周辺環境 ],菊川駅,5.0,21
20200030,https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_20200030/,3398.0,2LDK,49.24,1986,6.0,7.0,東京都練馬区関町南４ [ ■ 周辺環境 ],東伏見駅,12.0,25
20056031,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_20056031/,3480.0,1LDK,53.46,1970,8.0,1.0,東京都大田区上池台４ [ ■ 周辺環境 ],長原駅,8.0,26
78154548,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_78154548/,3480.0,2DK,40.0,1986,1.0,6.0,東京都大田区久が原２ [ ■ 周辺環境 ],西馬込駅,11.0,25
78434660,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_78434660/,3480.0,2LDK,60.94,1972,1.0,4.0,東京都世田谷区砧２-1-23 [ ■ 周辺環境 ],千歳船橋駅,13.0,16
20130272,https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_20130272/,3398.0,1LDK,29.29,1981,3.0,8.0,東京都渋谷区恵比寿３-36-13 [ ■ 周辺環境 ],白金台駅,13.0,17
20025373,https://suumo.jp/ms/chuko/tokyo/sc_suginami/nc_20025373/,3490.0,2DK,42.29,1980,2.0,8.0,東京都杉並区上荻４ [ ■ 周辺環境 ],西荻窪駅,11.0,26
20276092,https://suumo.jp/ms/chuko/tokyo/sc_suginami/nc_20276092/,3480.0,1LDK,40.5,1973,3.0,13.0,東京都杉並区成田東５ [ ■ 周辺環境 ],南阿佐ケ谷駅,1.0,33
20324669,https://suumo.jp/ms/chuko/tokyo/sc_suginami/nc_20324669/,3480.0,1LDK,40.5,1973,3.0,13.0,東京都杉並区成田東５-42-10 [ ■ 周辺環境 ],南阿佐ケ谷駅,1.0,32
20334085,https://suumo.jp/ms/chuko/tokyo/sc_sumida/nc_20334085/,3480.0,1LDK,38.71,1979,10.0,10.0,東京都墨田区業平１-１８－７ [ ■ 周辺環境 ],とうきょうスカイツリー駅,4.0,22
78957895,https://suumo.jp/ms/chuko/tokyo/sc_sumida/nc_78957895/,3480.0,3LDK,64.66,1997,1.0,11.0,東京都墨田区立花４ [ ■ 周辺環境 ],東あずま駅,5.0,33
20022035,https://suumo.jp/ms/chuko/tokyo/sc_adachi/nc_20022035/,3580.0,3LDK,78.11,2002,1.0,10.0,東京都足立区島根２ [ ■ 周辺環境 ],西新井駅,18.0,28
20253514,https://suumo.jp/ms/chuko/tokyo/sc_adachi/nc_20253514/,3498.0,2LDK,62.22,1997,2.0,7.0,東京都足立区加平３ [ ■ 周辺環境 ],北綾瀬駅,8.0,21
78999389,https://suumo.jp/ms/chuko/tokyo/sc_adachi/nc_78999389/,3595.0,3LDK,64.14,1995,1.0,7.0,東京都足立区島根２ [ ■ 周辺環境 ],西新井駅,17.0,25
79189086,https://suumo.jp/ms/chuko/tokyo/sc_adachi/nc_79189086/,3580.0,3LDK,91.9,2015,3.0,3.0,東京都足立区六月１ [ ■ 周辺環境 ],竹ノ塚駅,18.0,20
20147681,https://suumo.jp/ms/chuko/tokyo/sc_arakawa/nc_20147681/,3580.0,2DK,53.76,1983,5.0,6.0,東京都荒川区荒川５ [ ■ 周辺環境 ],町屋駅,4.0,26
78890284,https://suumo.jp/ms/chuko/tokyo/sc_edogawa/nc_78890284/,3580.0,3LDK,62.34,1980,5.0,10.0,東京都江戸川区西葛西４ [ ■ 周辺環境 ],西葛西駅,10.0,22
20138444,https://suumo.jp/ms/chuko/tokyo/sc_itabashi/nc_20138444/,3590.0,2LDK,51.48,1984,1.0,1.0,東京都板橋区小茂根３ [ ■ 周辺環境 ],小竹向原駅,13.0,26
20322700,https://suumo.jp/ms/chuko/tokyo/sc_itabashi/nc_20322700/,3498.0,3LDK,64.01,1981,7.0,9.0,東京都板橋区坂下３ [ ■ 周辺環境 ],蓮根駅,13.0,28
20137923,https://suumo.jp/ms/chuko/tokyo/sc_kita/nc_20137923/,3590.0,2DK,44.07,1990,2.0,6.0,東京都北区赤羽西６ [ ■ 周辺環境 ],本蓮沼駅,10.0,27
20312796,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_20312796/,3499.0,1LDK,43.35,1978,2.0,9.0,東京都江東区亀戸６ [ ■ 周辺環境 ],亀戸駅,3.0,25
78338772,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_78338772/,3500.0,1DK,48.6,1974,2.0,11.0,東京都江東区東陽４ [ ■ 周辺環境 ],東陽町駅,3.0,17
78794210,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_78794210/,3500.0,2LDK,48.6,1974,2.0,11.0,東京都江東区東陽４ [ ■ 周辺環境 ],東陽町駅,3.0,28
79143964,https://suumo.jp/ms/chuko/tokyo/sc_nakano/nc_79143964/,3500.0,2LDK,62.94,1969,7.0,8.0,東京都中野区東中野５ [ ■ 周辺環境 ],東中野駅,7.0,32
77734282,https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_77734282/,3590.0,2LDK,59.22,1972,7.0,1.0,東京都練馬区豊玉南３ [ ■ 周辺環境 ],練馬駅,14.0,28
78693603,https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_78693603/,3500.0,2LDK,50.6,1982,1.0,4.0,東京都練馬区豊玉上２ [ ■ 周辺環境 ],桜台駅,3.0,26
20104533,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_20104533/,3499.0,2LDK,46.01,1980,2.0,6.0,東京都大田区多摩川１ [ ■ 周辺環境 ],矢口渡駅,4.0,27
20126078,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_20126078/,3590.0,1LDK,52.47,1988,4.0,11.0,東京都大田区大森南５ [ ■ 周辺環境 ],穴守稲荷駅,17.0,27
20136652,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_20136652/,3590.0,1LDK,52.47,1988,4.0,11.0,東京都大田区大森南５ [ ■ 周辺環境 ],穴守稲荷駅,17.0,28
20211215,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_20211215/,3499.0,2LDK,46.01,1980,2.0,6.0,東京都大田区多摩川１ [ ■ 周辺環境 ],矢口渡駅,4.0,27
78800908,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_78800908/,3499.0,2LDK,52.02,1987,2.0,5.0,東京都大田区大森南１ [ ■ 周辺環境 ],大鳥居駅,15.0,27
79160450,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_79160450/,3499.0,2LDK,52.02,1987,2.0,5.0,東京都大田区大森南１ [ ■ 周辺環境 ],大鳥居駅,15.0,27
20139010,https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_20139010/,3580.0,1LDK,41.2,1968,4.0,5.0,東京都渋谷区代々木３ [ ■ 周辺環境 ],新宿駅,8.0,34
20299069,https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_20299069/,3580.0,1LDK,41.2,1968,4.0,5.0,東京都渋谷区代々木３ [ ■ 周辺環境 ],新宿駅,8.0,24
20265118,https://suumo.jp/ms/chuko/tokyo/sc_shinagawa/nc_20265118/,3580.0,1DK,37.35,1980,3.0,11.0,東京都品川区西五反田６-25-1 [ ■ 周辺環境 ],戸越駅,7.0,27
20282744,https://suumo.jp/ms/chuko/tokyo/sc_shinagawa/nc_20282744/,3580.0,1DK,37.35,1980,3.0,11.0,東京都品川区西五反田６ [ ■ 周辺環境 ],五反田駅,12.0,22
78794379,https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_78794379/,3580.0,1LDK,33.43,1973,3.0,10.0,東京都新宿区西新宿４ [ ■ 周辺環境 ],西新宿五丁目駅,4.0,28
20231026,https://suumo.jp/ms/chuko/tokyo/sc_suginami/nc_20231026/,3498.0,1LDK,39.93,1981,4.0,7.0,東京都杉並区桃井２ [ ■ 周辺環境 ],荻窪駅,15.0,31
78876765,https://suumo.jp/ms/chuko/tokyo/sc_sumida/nc_78876765/,3599.0,2LDK,53.12,1973,6.0,7.0,東京都墨田区向島２ [ ■ 周辺環境 ],押上駅,11.0,24
20162716,https://suumo.jp/ms/chuko/tokyo/sc_adachi/nc_20162716/,3680.0,2LDK,61.6,1993,3.0,5.0,東京都足立区中川１-14-5 [ ■ 周辺環境 ],亀有駅,12.0,24
78099230,https://suumo.jp/ms/chuko/tokyo/sc_adachi/nc_78099230/,3599.0,2LDK,69.09,1991,9.0,9.0,東京都足立区梅島２-20-9 [ ■ 周辺環境 ],梅島駅,7.0,10
79012035,https://suumo.jp/ms/chuko/tokyo/sc_adachi/nc_79012035/,3600.0,4DK,69.8,1985,4.0,4.0,東京都足立区谷中１ [ ■ 周辺環境 ],北綾瀬駅,7.0,23
78501037,https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_78501037/,3680.0,1K,20.92,2006,2.0,10.0,東京都中央区新川２ [ ■ 周辺環境 ],八丁堀駅,3.0,19
20314733,https://suumo.jp/ms/chuko/tokyo/sc_edogawa/nc_20314733/,3680.0,3LDK,61.5,1974,1.0,10.0,東京都江戸川区北葛西４-2-34 [ ■ 周辺環境 ],西葛西駅,9.0,28
20322200,https://suumo.jp/ms/chuko/tokyo/sc_edogawa/nc_20322200/,3680.0,3LDK,61.5,1974,1.0,10.0,東京都江戸川区北葛西４ [ ■ 周辺環境 ],西葛西駅,9.0,27
20341962,https://suumo.jp/ms/chuko/tokyo/sc_edogawa/nc_20341962/,3680.0,3LDK,61.5,1974,1.0,10.0,東京都江戸川区北葛西４ [ ■ 周辺環境 ],西葛西駅,9.0,25
78689982,https://suumo.jp/ms/chuko/tokyo/sc_katsushika/nc_78689982/,3680.0,3LDK,70.02,1996,1.0,7.0,東京都葛飾区西新小岩４-9-5 [ ■ 周辺環境 ],新小岩駅,13.0,11
79000960,https://suumo.jp/ms/chuko/tokyo/sc_katsushika/nc_79000960/,3680.0,3LDK,61.36,1995,2.0,5.0,東京都葛飾区鎌倉１ [ ■ 周辺環境 ],京成小岩駅,10.0,22
20012489,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_20012489/,3680.0,1LDK,46.03,1974,4.0,11.0,東京都江東区南砂６ [ ■ 周辺環境 ],南砂町駅,8.0,28
20315037,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_20315037/,3680.0,1LDK,35.0,1980,11.0,11.0,東京都港区海岸３ [ ■ 周辺環境 ],芝浦ふ頭駅,4.0,34
20073717,https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_20073717/,3680.0,2LDK,49.35,1984,4.0,4.0,東京都練馬区東大泉１ [ ■ 周辺環境 ],大泉学園駅,8.0,33
20284511,https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_20284511/,3680.0,2LDK,49.35,1984,4.0,4.0,東京都練馬区東大泉１ [ ■ 周辺環境 ],大泉学園駅,8.0,27
20324230,https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_20324230/,3690.0,3LDK,59.4,1974,7.0,13.0,東京都練馬区豊玉南２-23-6 [ ■ 周辺環境 ],野方駅,11.0,32
20335506,https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_20335506/,3680.0,2LDK,49.35,1984,4.0,4.0,東京都練馬区東大泉１ [ ■ 周辺環境 ],大泉学園駅,8.0,33
77518654,https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_77518654/,3690.0,3LDK,59.4,1974,7.0,13.0,東京都練馬区豊玉南２ [ ■ 周辺環境 ],野方駅,11.0,27
78551101,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_78551101/,3680.0,1LDK,42.87,1976,6.0,10.0,東京都大田区大森北１ [ ■ 周辺環境 ],大森駅,3.0,22
78940027,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_78940027/,3680.0,2DK,42.87,1976,6.0,10.0,東京都大田区大森北１-29-11 [ ■ 周辺環境 ],大森駅,3.0,22
79002118,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_79002118/,3680.0,3LDK,60.57,1980,1.0,5.0,東京都大田区中央２ [ ■ 周辺環境 ],平和島駅,22.0,22
79083114,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_79083114/,3650.0,2LDK,59.89,1973,3.0,7.0,東京都世田谷区砧１ [ ■ 周辺環境 ],祖師ヶ谷大蔵駅,18.0,33
79168479,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_79168479/,3650.0,2LDK,59.89,1973,3.0,7.0,東京都世田谷区砧１ [ ■ 周辺環境 ],祖師ヶ谷大蔵駅,18.0,26
20263535,https://suumo.jp/ms/chuko/tokyo/sc_suginami/nc_20263535/,3680.0,2LDK,39.53,1981,3.0,4.0,東京都杉並区西荻北３ [ ■ 周辺環境 ],西荻窪駅,2.0,29
20353857,https://suumo.jp/ms/chuko/tokyo/sc_suginami/nc_20353857/,3680.0,2LDK,39.53,1981,3.0,4.0,東京都杉並区西荻北３-17-5 [ ■ 周辺環境 ],西荻窪駅,2.0,32
20204836,https://suumo.jp/ms/chuko/tokyo/sc_sumida/nc_20204836/,3600.0,3DK,50.28,1990,9.0,10.0,東京都墨田区文花２-11-9 [ ■ 周辺環境 ],小村井駅,3.0,24
20338388,https://suumo.jp/ms/chuko/tokyo/sc_toshima/nc_20338388/,3680.0,3LDK,61.18,1974,2.0,10.0,東京都豊島区池袋本町３-31-14 [ ■ 周辺環境 ],下板橋駅,4.0,31
20003050,https://suumo.jp/ms/chuko/tokyo/sc_adachi/nc_20003050/,3750.0,1LDK,43.0,2023,2.0,8.0,東京都足立区谷在家２ [ ■ 周辺環境 ],西新井大師西駅,5.0,32
20019107,https://suumo.jp/ms/chuko/tokyo/sc_adachi/nc_20019107/,3799.0,3LDK,50.99,1994,6.0,6.0,東京都足立区綾瀬５ [ ■ 周辺環境 ],綾瀬駅,10.0,25
20062815,https://suumo.jp/ms/chuko/tokyo/sc_adachi/nc_20062815/,3690.0,3LDK,67.27,1993,2.0,9.0,東京都足立区西保木間２ [ ■ 周辺環境 ],竹ノ塚駅,15.0,22
20345392,https://suumo.jp/ms/chuko/tokyo/sc_bunkyo/nc_20345392/,3698.0,1DK,31.14,1982,3.0,6.0,東京都文京区小石川２-6-19 [ ■ 周辺環境 ],後楽園駅,5.0,31
20353941,https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_20353941/,3799.0,1LDK,39.4,1980,3.0,8.0,東京都中央区日本橋堀留町１-6-3 [ ■ 周辺環境 ],人形町駅,4.0,32
76955051,https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_76955051/,3799.0,1LDK,39.4,1980,3.0,8.0,東京都中央区日本橋堀留町１ [ ■ 周辺環境 ],人形町駅,4.0,21
77656873,https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_77656873/,3799.0,1LDK,39.4,1980,3.0,8.0,東京都中央区日本橋堀留町１ [ ■ 周辺環境 ],人形町駅,4.0,27
20098309,https://suumo.jp/ms/chuko/tokyo/sc_itabashi/nc_20098309/,3790.0,3LDK,60.76,1998,2.0,5.0,東京都板橋区三園１ [ ■ 周辺環境 ],西高島平駅,7.0,22
79225798,https://suumo.jp/ms/chuko/tokyo/sc_itabashi/nc_79225798/,3750.0,3LDK,66.0,1977,5.0,7.0,東京都板橋区坂下３-7-10 [ ■ 周辺環境 ],蓮根駅,8.0,22
20210820,https://suumo.jp/ms/chuko/tokyo/sc_katsushika/nc_20210820/,3780.0,2LDK,56.7,1986,5.0,7.0,東京都葛飾区四つ木１ [ ■ 周辺環境 ],四ツ木駅,4.0,28
79110749,https://suumo.jp/ms/chuko/tokyo/sc_kita/nc_79110749/,3699.0,1LDK,36.06,1987,1.0,1.0,東京都北区赤羽西２ [ ■ 周辺環境 ],赤羽駅,5.0,22
78870471,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_78870471/,3780.0,1LDK,60.28,1982,6.0,8.0,東京都江東区東砂１-1-11 [ ■ 周辺環境 ],大島駅,15.0,23
20354106,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_20354106/,3780.0,1LDK,39.5,1980,8.0,11.0,東京都港区海岸３-19-2 [ ■ 周辺環境 ],芝浦ふ頭駅,3.0,31
20334649,https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_20334649/,3750.0,3LDK,62.63,1994,4.0,5.0,東京都練馬区石神井台２ [ ■ 周辺環境 ],上石神井駅,15.0,34
78486427,https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_78486427/,3750.0,3LDK,62.63,1994,4.0,5.0,東京都練馬区石神井台２ [ ■ 周辺環境 ],上石神井駅,15.0,26
20353953,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_20353953/,3780.0,2LDK,50.85,1980,9.0,12.0,東京都大田区大森本町２-4-22 [ ■ 周辺環境 ],平和島駅,3.0,33
78679334,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_78679334/,3780.0,2LDK,48.6,1973,2.0,9.0,東京都大田区池上３-37-6 [ ■ 周辺環境 ],池上駅,7.0,22
78501194,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_78501194/,3780.0,2LDK,56.16,1992,4.0,5.0,東京都世田谷区玉堤１ [ ■ 周辺環境 ],尾山台駅,21.0,16
79062971,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_79062971/,3790.0,1LDK,46.75,1972,1.0,8.0,東京都世田谷区経堂１ [ ■ 周辺環境 ],経堂駅,5.0,27
